ParentPath,FileName,FileSize
.,$Recycle.Bin,
.,inetpub,
.,PerfLogs,
.,Program Files,
.,Program Files (x86),
.,ProgramData,
.,Users,
.,Windows,
.,bootmgr,384322
.,BOOTNXT,1
.\inetpub,custerr,
.\inetpub,history,
.\inetpub,logs,
.\inetpub,temp,
.\inetpub,wwwroot,
.\inetpub\custerr,en-US,
.\Windows\WinSxS\Manifests,msil_system.core.resources_b77a5c561934e089_10.0.14393.0_en-us_64efe2d3ab54acf4.manifest,154
.\Windows\WinSxS\Manifests,msil_system.core.resources_b77a5c561934e089_4.0.14305.0_en-us_ffa0357070249aff.manifest,137
.\Windows\WinSxS\Manifests,msil_system.core_b77a5c561934e089_4.0.14305.0_none_43fc70caa8e2e456.manifest,400
.\Windows\WinSxS\Manifests,msil_system.data.datasetextensions.resources_b77a5c561934e089_10.0.14393.0_en-us_b4365df3a0ea4067.manifest,163
.\Windows\WinSxS\Manifests,msil_system.data.datasetextensions.resources_b77a5c561934e089_4.0.14305.0_en-us_d7783d66e313fc64.manifest,147
.\Windows\WinSxS\Manifests,msil_system.data.datasetextensions_b77a5c561934e089_4.0.14305.0_none_19a8b72a1c5b343b.manifest,403
.\Windows\WinSxS\Manifests,msil_system.data.entity.design.resources_b77a5c561934e089_10.0.14393.0_en-us_67e727b486446b56.manifest,162
.\Windows\WinSxS\Manifests,msil_system.data.entity.design.resources_b77a5c561934e089_4.0.14305.0_en-us_3919add37442db2d.manifest,145
.\Windows\WinSxS\Manifests,msil_system.data.entity.design_b77a5c561934e089_4.0.14305.0_none_79e1c698267ef85e.manifest,407
.\Windows\WinSxS\Manifests,msil_system.data.entity.resources_b77a5c561934e089_10.0.14393.0_en-us_de17662eaf89ce88.manifest,157
.\Windows\WinSxS\Manifests,msil_system.data.entity.resources_b77a5c561934e089_4.0.14305.0_en-us_d27494a1e174090b.manifest,141
.\Windows\WinSxS\Manifests,msil_system.data.entity_b77a5c561934e089_4.0.14305.0_none_63c5c9adaaf374ba.manifest,401
.\Windows\WinSxS\Manifests,msil_system.data.linq.resources_b77a5c561934e089_10.0.14393.0_en-us_c5cdcf8c660e8939.manifest,154
.\Windows\WinSxS\Manifests,msil_system.data.linq.resources_b77a5c561934e089_4.0.14305.0_en-us_b75d090e5b6549a2.manifest,141
.\Windows\WinSxS\Manifests,msil_system.data.linq_b77a5c561934e089_4.0.14305.0_none_82cd34564e656a2d.manifest,405
.\Windows\WinSxS\Manifests,msil_system.data.oracleclient.resources_b77a5c561934e089_10.0.14393.0_en-us_15ae15e67f358f73.manifest,147
.\Windows\WinSxS\Manifests,msil_system.data.oracleclient.resources_b77a5c561934e089_4.0.14305.0_en-us_0eacfe9dd344b875.manifest,148
.\Windows\WinSxS\Manifests,msil_system.data.resources_b77a5c561934e089_10.0.14393.0_en-us_f34a2314b80f6684.manifest,135
.\Windows\WinSxS\Manifests,msil_system.data.resources_b77a5c561934e089_4.0.14305.0_en-us_ec490bcc0c1e8f86.manifest,136
.\Windows\WinSxS\Manifests,msil_system.data.resources_b77a5c561934e089_4.0.14305.101_en-us_e415d7adc7242a30.manifest,138
.\Windows\WinSxS\Manifests,msil_system.data.services.client.resources_b77a5c561934e089_10.0.14393.0_en-us_322c0c8e62e17f00.manifest,161
.\Windows\WinSxS\Manifests,msil_system.data.services.client.resources_b77a5c561934e089_4.0.14305.0_en-us_7f276dfc94a32e53.manifest,145
.\Windows\WinSxS\Manifests,msil_system.data.services.client_b77a5c561934e089_4.0.14305.0_none_16a75de685b93032.manifest,405
.\Windows\WinSxS\Manifests,msil_system.data.services.design.resources_b77a5c561934e089_10.0.14393.0_en-us_634b3025005cfb4f.manifest,160
.\Windows\WinSxS\Manifests,msil_system.data.services.design.resources_b77a5c561934e089_4.0.14305.0_en-us_595cf8588323aebc.manifest,143
.\Windows\WinSxS\Manifests,msil_system.data.services.design_b77a5c561934e089_4.0.14305.0_none_b69e0898eb6a4e65.manifest,409
.\Windows\WinSxS\Manifests,msil_system.data.services.resources_b77a5c561934e089_10.0.14393.0_en-us_3816674d7dc65537.manifest,156
.\Windows\WinSxS\Manifests,msil_system.data.services.resources_b77a5c561934e089_4.0.14305.0_en-us_67b5912eae17fa14.manifest,139
.\Windows\WinSxS\Manifests,msil_system.data.services_b77a5c561934e089_4.0.14305.0_none_02a4b89032d79ca1.manifest,400
.\Windows\WinSxS\Manifests,msil_system.data.sqlxml.resources_b77a5c561934e089_10.0.14393.0_en-us_e975296e1788142f.manifest,142
.\Windows\WinSxS\Manifests,msil_system.data.sqlxml.resources_b77a5c561934e089_4.0.14305.0_en-us_e27412256b973d31.manifest,143
.\Windows\WinSxS\Manifests,msil_system.data.sqlxml_b77a5c561934e089_4.0.14305.0_none_e1782412993e6986.manifest,464
.\Windows\WinSxS\Manifests,msil_system.deployment.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_b3932de7eea1b295.manifest,138
.\Windows\WinSxS\Manifests,msil_system.deployment.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_ac92169f42b0db97.manifest,138
.\Windows\WinSxS\Manifests,msil_system.deployment_b03f5f7f11d50a3a_4.0.14305.0_none_0ffaf65c252fd524.manifest,463
.\Windows\WinSxS\Manifests,msil_system.design.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_f864bd939eddcb54.manifest,138
.\Windows\WinSxS\Manifests,msil_system.design.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_f163a64af2ecf456.manifest,139
.\Windows\WinSxS\Manifests,msil_system.design_b03f5f7f11d50a3a_4.0.14305.0_none_6549eaa7f75e0395.manifest,465
.\Windows\WinSxS\Manifests,msil_system.device.resources_b77a5c561934e089_4.0.14305.0_en-us_80ed3d3204a1e532.manifest,138
.\Windows\WinSxS\Manifests,msil_system.device_b77a5c561934e089_4.0.14305.0_none_f07344bc29a973b7.manifest,463
.\Windows\WinSxS\Manifests,msil_system.diagnostics.contracts_b03f5f7f11d50a3a_4.0.14305.0_none_e7be0e3a5b883f42.manifest,420
.\Windows\WinSxS\Manifests,msil_system.diagnostics.debug_b03f5f7f11d50a3a_4.0.14305.0_none_c19d61b1daa3f9a0.manifest,423
.\Windows\WinSxS\Manifests,msil_system.diagnostics.tools_b03f5f7f11d50a3a_4.0.14305.0_none_dfa6a3abad4d1b30.manifest,427
.\Windows\WinSxS\Manifests,msil_system.diagnostics.tracing_b03f5f7f11d50a3a_4.0.14305.0_none_1e3072eceda8525b.manifest,424
.\Windows\WinSxS\Manifests,msil_system.directoryser..anagement.resources_b77a5c561934e089_10.0.14393.0_en-us_80603173ad2f9d66.manifest,169
.\Windows\WinSxS\Manifests,msil_system.directoryser..anagement.resources_b77a5c561934e089_4.0.14305.0_en-us_51dd562c6fefd59d.manifest,152
.\Windows\WinSxS\Manifests,msil_system.directoryser..protocols.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_be31d0563596579a.manifest,150
.\Windows\WinSxS\Manifests,msil_system.directoryser..protocols.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_b730b90d89a5809c.manifest,150
.\Windows\WinSxS\Manifests,msil_system.directoryser..s.accountmanagement_b77a5c561934e089_4.0.14305.0_none_c35c9700959c419c.manifest,478
.\Windows\WinSxS\Manifests,msil_system.directoryservices.protocols_b03f5f7f11d50a3a_4.0.14305.0_none_5f1a3a08489d1329.manifest,474
.\Windows\WinSxS\Manifests,msil_system.directoryservices.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_f05afa1b73c64c33.manifest,140
.\Windows\WinSxS\Manifests,msil_system.directoryservices.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_e959e2d2c7d57535.manifest,140
.\Windows\WinSxS\Manifests,msil_system.directoryservices_b03f5f7f11d50a3a_4.0.14305.0_none_069e2eac25b13bde.manifest,467
.\Windows\WinSxS\Manifests,msil_system.drawing.design.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_3bf50f6e61545eb4.manifest,144
.\Windows\WinSxS\Manifests,msil_system.drawing.design.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_34f3f825b56387b6.manifest,144
.\Windows\WinSxS\Manifests,msil_system.drawing.design_b03f5f7f11d50a3a_4.0.14305.0_none_cc080d75a4a839b3.manifest,469
.\Windows\WinSxS\Manifests,msil_system.drawing.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_a022770dd75ad076.manifest,140
.\Windows\WinSxS\Manifests,msil_system.drawing.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_99215fc52b69f978.manifest,140
.\Windows\WinSxS\Manifests,msil_system.drawing_b03f5f7f11d50a3a_4.0.14305.0_none_3f931a62e5132ac1.manifest,464
.\Windows\WinSxS\Manifests,msil_system.dynamic.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_64e91ba62afeec99.manifest,141
.\Windows\WinSxS\Manifests,msil_system.dynamic.runtime_b03f5f7f11d50a3a_4.0.14305.0_none_f82bf730100109c4.manifest,417
.\Windows\WinSxS\Manifests,msil_system.dynamic_b03f5f7f11d50a3a_4.0.14305.0_none_84a8e4fdfd042df4.manifest,401
.\Windows\WinSxS\Manifests,msil_system.enterpriseservices.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_20f48d0eb2cd9df5.manifest,145
.\Windows\WinSxS\Manifests,msil_system.enterpriseservices.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_19f375c606dcc6f7.manifest,145
.\Windows\WinSxS\Manifests,msil_system.globalization_b03f5f7f11d50a3a_4.0.14305.0_none_e32984bcd54fa49a.manifest,412
.\Windows\WinSxS\Manifests,msil_system.identitymodel.resources_b77a5c561934e089_10.0.14393.0_en-us_bad8537ecc75dc07.manifest,141
.\Windows\WinSxS\Manifests,msil_system.identitymodel.resources_b77a5c561934e089_10.0.14393.479_en-us_d8e7d0c4d9df2329.manifest,145
.\Windows\WinSxS\Manifests,msil_system.identitymodel.resources_b77a5c561934e089_4.0.14305.0_en-us_b3d73c3620850509.manifest,139
.\Windows\WinSxS\Manifests,msil_system.identitymodel.selectors.resources_b77a5c561934e089_10.0.14393.0_en-us_45b9105feeff271d.manifest,149
.\Windows\WinSxS\Manifests,msil_system.identitymodel.selectors.resources_b77a5c561934e089_4.0.14305.0_en-us_3eb7f917430e501f.manifest,147
.\Windows\WinSxS\Manifests,msil_system.identitymodel.selectors_b77a5c561934e089_10.0.14393.0_none_62f03fe613ccb2b8.manifest,414
.\Windows\WinSxS\Manifests,msil_system.identitymodel.selectors_b77a5c561934e089_4.0.14305.0_none_5bef289d67dbdbba.manifest,475
.\Windows\WinSxS\Manifests,msil_system.identitymodel.services.resources_b77a5c561934e089_4.0.14305.0_en-us_73118fb54d9b4ab9.manifest,143
.\Windows\WinSxS\Manifests,msil_system.identitymodel.services_b77a5c561934e089_4.0.14305.0_none_57ade56d18a6f78c.manifest,466
.\Windows\WinSxS\Manifests,msil_system.identitymodel_b77a5c561934e089_10.0.14393.0_none_d45b6fbde43dfa22.manifest,412
.\Windows\WinSxS\Manifests,msil_system.identitymodel_b77a5c561934e089_10.0.14393.479_none_f26aed03f1a74144.manifest,416
.\Windows\WinSxS\Manifests,msil_system.identitymodel_b77a5c561934e089_4.0.14305.0_none_cd5a5875384d2324.manifest,462
.\Windows\WinSxS\Manifests,msil_system.io.compressi..ilesystem.resources_b77a5c561934e089_4.0.14305.0_en-us_b6b7f5f82ee92695.manifest,148
.\Windows\WinSxS\Manifests,msil_system.io.compression.filesystem_b77a5c561934e089_4.0.14305.0_none_ac24209f3b58db7e.manifest,476
.\Windows\WinSxS\Manifests,msil_system.io.compression.resources_b77a5c561934e089_4.0.14305.0_en-us_929286a553282080.manifest,143
.\Windows\WinSxS\Manifests,msil_system.io.compression_b77a5c561934e089_4.0.14305.0_none_36f60d90ba485e15.manifest,471
.\Windows\WinSxS\Manifests,msil_system.io.log.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_5c696a9b45a4d7f0.manifest,144
.\Windows\WinSxS\Manifests,msil_system.io.log.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_5568535299b400f2.manifest,141
.\Windows\WinSxS\Manifests,msil_system.io.log_b03f5f7f11d50a3a_10.0.14393.0_none_3bfe0fd5c072bab7.manifest,414
.\Windows\WinSxS\Manifests,msil_system.io.log_b03f5f7f11d50a3a_4.0.14305.0_none_34fcf88d1481e3b9.manifest,466
.\Windows\WinSxS\Manifests,msil_system.io_b03f5f7f11d50a3a_4.0.14305.0_none_20100c80b77ae019.manifest,408
.\Windows\WinSxS\Manifests,msil_system.linq.expressions_b03f5f7f11d50a3a_4.0.14305.0_none_54a44a08d5035dbe.manifest,422
.\Windows\WinSxS\Manifests,msil_system.linq.parallel_b03f5f7f11d50a3a_4.0.14305.0_none_c1f52c95ecf47478.manifest,423
.\Windows\WinSxS\Manifests,msil_system.linq.queryable_b03f5f7f11d50a3a_4.0.14305.0_none_87f4065b0f76cc65.manifest,422
.\Windows\WinSxS\Manifests,msil_system.linq_b03f5f7f11d50a3a_4.0.14305.0_none_b9733d5e761fdd0d.manifest,407
.\Windows\WinSxS\Manifests,msil_system.management.automation.resources_31bf3856ad364e35_1.0.0.0_en-us_02f990a9ca3bc66e.manifest,1312
.\Windows\WinSxS\Manifests,msil_system.management.automation.resources_31bf3856ad364e35_10.0.14393.0_en-us_62332d958436cba7.manifest,230
.\Windows\WinSxS\Manifests,msil_system.management.automation.resources_31bf3856ad364e35_10.0.14393.206_en-us_6ec2ff2d0b4d418b.manifest,233
.\Windows\WinSxS\Manifests,msil_system.management.automation_31bf3856ad364e35_1.0.0.0_none_6340379543bd8a03.manifest,300
.\Windows\WinSxS\Manifests,msil_system.management.automation_31bf3856ad364e35_10.0.14393.0_none_f2bad6783ea6eb6a.manifest,252
.\Windows\WinSxS\Manifests,msil_system.management.automation_31bf3856ad364e35_10.0.14393.693_none_fee65f7dc609055e.manifest,254
.\Windows\WinSxS\Manifests,msil_system.management.i..mentation.resources_b77a5c561934e089_10.0.14393.0_en-us_5860d508da884066.manifest,163
.\Windows\WinSxS\Manifests,msil_system.management.i..mentation.resources_b77a5c561934e089_4.0.14305.0_en-us_61d4c18da3c98a9d.manifest,146
.\Windows\WinSxS\Manifests,msil_system.management.instrumentation_b77a5c561934e089_4.0.14305.0_none_fbdd61bdd95f36a2.manifest,473
.\Windows\WinSxS\Manifests,msil_system.management.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_8cfd975c45aac317.manifest,141
.\Windows\WinSxS\Manifests,msil_system.management.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_85fc801399b9ec19.manifest,142
.\Windows\WinSxS\Manifests,msil_system.management_b03f5f7f11d50a3a_4.0.14305.0_none_cf355b3700aae9a4.manifest,465
.\Windows\WinSxS\Manifests,msil_system.messaging.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_b4723787c18417ea.manifest,137
.\Windows\WinSxS\Manifests,msil_system.messaging.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_ad71203f159340ec.manifest,138
.\Windows\WinSxS\Manifests,msil_system.messaging_b03f5f7f11d50a3a_4.0.14305.0_none_ddb230d817e09c1b.manifest,461
.\Windows\WinSxS\Manifests,msil_system.net.http.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_690384fe5baa7add.manifest,142
.\Windows\WinSxS\Manifests,msil_system.net.http.rtc_b03f5f7f11d50a3a_4.0.14305.0_none_fd9034c041994e99.manifest,421
.\Windows\WinSxS\Manifests,msil_system.net.http.webrequest.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_aa07b74eb9c269e6.manifest,152
.\Windows\WinSxS\Manifests,msil_system.net.http.webrequest_b03f5f7f11d50a3a_4.0.14305.0_none_f04284f4874d1a97.manifest,476
.\Windows\WinSxS\Manifests,msil_system.net.http_b03f5f7f11d50a3a_4.0.14305.0_none_9e30af2c5eb3e60e.manifest,467
.\Windows\WinSxS\Manifests,msil_system.net.networkinformation_b03f5f7f11d50a3a_4.0.14305.0_none_e5e513992e0af5e8.manifest,416
.\Windows\WinSxS\Manifests,msil_system.net.primitives_b03f5f7f11d50a3a_4.0.14305.0_none_40fd556faffb6cca.manifest,419
.\Windows\WinSxS\Manifests,msil_system.net.requests_b03f5f7f11d50a3a_4.0.14305.0_none_f3a353bd98fd1534.manifest,415
.\Windows\WinSxS\Manifests,msil_system.net.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_c0b276da19465377.manifest,138
.\Windows\WinSxS\Manifests,msil_system.net.webheadercollection_b03f5f7f11d50a3a_4.0.14305.0_none_7b43c500dd389301.manifest,428
.\Windows\WinSxS\Manifests,msil_system.net_b03f5f7f11d50a3a_4.0.14305.0_none_a7396d0a0ab27186.manifest,397
.\Windows\WinSxS\Manifests,msil_system.numerics.resources_b77a5c561934e089_4.0.14305.0_en-us_14e2c0d87f3f3b2c.manifest,140
.\Windows\WinSxS\Manifests,msil_system.numerics.vectors.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_2ccd1964fa03f792.manifest,147
.\Windows\WinSxS\Manifests,msil_system.numerics.vectors_b03f5f7f11d50a3a_4.0.14305.0_none_da062891908dac1d.manifest,434
.\Windows\WinSxS\Manifests,msil_system.numerics_b77a5c561934e089_4.0.14305.0_none_161cf058431d8ac1.manifest,463
.\Windows\WinSxS\Manifests,msil_system.objectmodel_b03f5f7f11d50a3a_4.0.14305.0_none_cf176b32947de3af.manifest,412
.\Windows\WinSxS\Manifests,msil_system.printing.resources_31bf3856ad364e35_10.0.14393.0_en-us_62ab71ca9db0ed0e.manifest,134
.\Windows\WinSxS\Manifests,msil_system.printing.resources_31bf3856ad364e35_4.0.14305.0_en-us_132d6fd2c6fde935.manifest,121
.\Windows\WinSxS\Manifests,msil_system.reflection.context.resources_b77a5c561934e089_4.0.14305.0_en-us_17e870f0d3e26494.manifest,145
.\Windows\WinSxS\Manifests,msil_system.reflection.context_b77a5c561934e089_4.0.14305.0_none_0fe3f86d959c6511.manifest,472
.\Windows\WinSxS\Manifests,msil_system.reflection.emit.ilgeneration_b03f5f7f11d50a3a_4.0.14305.0_none_335ea3d49306ac62.manifest,426
.\Windows\WinSxS\Manifests,msil_system.reflection.emit.lightweight_b03f5f7f11d50a3a_4.0.14305.0_none_d422d00e6e631acb.manifest,426
.\Windows\WinSxS\Manifests,msil_system.reflection.emit_b03f5f7f11d50a3a_4.0.14305.0_none_727144178d6a0675.manifest,417
.\Windows\WinSxS\Manifests,msil_system.reflection.extensions_b03f5f7f11d50a3a_4.0.14305.0_none_fe94d24f6d1d860c.manifest,423
.\Windows\WinSxS\Manifests,msil_system.reflection.primitives_b03f5f7f11d50a3a_4.0.14305.0_none_8152c4d1a6350ea6.manifest,423
.\Windows\WinSxS\Manifests,msil_system.reflection_b03f5f7f11d50a3a_4.0.14305.0_none_272ce01f120088ce.manifest,410
.\Windows\WinSxS\Manifests,msil_system.resources.resourcemanager_b03f5f7f11d50a3a_4.0.14305.0_none_1056d1fcc91c5757.manifest,414
.\Windows\WinSxS\Manifests,msil_system.resources_b77a5c561934e089_10.0.14393.0_en-us_49fd1c4d7ac8f152.manifest,131
.\Windows\WinSxS\Manifests,msil_system.resources_b77a5c561934e089_4.0.14305.0_en-us_42fc0504ced81a54.manifest,131
.\Windows\WinSxS\Manifests,msil_system.runtime.caching.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_9b662f49d58ce9b3.manifest,142
.\Windows\WinSxS\Manifests,msil_system.runtime.caching_b03f5f7f11d50a3a_4.0.14305.0_none_a9989c5bf57d879c.manifest,467
.\Windows\WinSxS\Manifests,msil_system.runtime.dura..nstancing.resources_31bf3856ad364e35_4.0.14305.0_en-us_195fd23064ef0e07.manifest,129
.\Windows\WinSxS\Manifests,msil_system.runtime.durableinstancing_31bf3856ad364e35_4.0.14305.0_none_083f70f80a844c18.manifest,453
.\Windows\WinSxS\Manifests,msil_system.runtime.extensions_b03f5f7f11d50a3a_4.0.14305.0_none_02f851694a3e2955.manifest,418
.\Windows\WinSxS\Manifests,msil_system.runtime.handles_b03f5f7f11d50a3a_4.0.14305.0_none_b96a6e3bfb3564a8.manifest,415
.\Windows\WinSxS\Manifests,msil_system.runtime.inte..ices.windowsruntime_b03f5f7f11d50a3a_4.0.14305.0_none_572e593a43c1af23.manifest,419
.\Windows\WinSxS\Manifests,msil_system.runtime.interopservices_b03f5f7f11d50a3a_4.0.14305.0_none_bb6bcc565fe6be50.manifest,420
.\Windows\WinSxS\Manifests,msil_system.runtime.numerics_b03f5f7f11d50a3a_4.0.14305.0_none_9ddeae59f0c10c53.manifest,419
.\Windows\WinSxS\Manifests,msil_system.runtime.remoting.resources_b77a5c561934e089_10.0.14393.0_en-us_2dac79581d2fb27b.manifest,142
.\Windows\WinSxS\Manifests,msil_system.runtime.remoting.resources_b77a5c561934e089_4.0.14305.0_en-us_26ab620f713edb7d.manifest,143
.\Windows\WinSxS\Manifests,msil_system.runtime.remoting_b77a5c561934e089_4.0.14305.0_none_7594572d39713dae.manifest,466
.\Windows\WinSxS\Manifests,msil_system.runtime.seri..ion.formatters.soap_b03f5f7f11d50a3a_4.0.14305.0_none_f812d9fe180ef18d.manifest,483
.\Windows\WinSxS\Manifests,msil_system.runtime.seri..ters.soap.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_135981c8f9431c96.manifest,157
.\Windows\WinSxS\Manifests,msil_system.runtime.seri..ters.soap.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_0c586a804d524598.manifest,157
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.json_b03f5f7f11d50a3a_4.0.14305.0_none_4c44356d3a31f2f3.manifest,418
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.primitives_b03f5f7f11d50a3a_4.0.14305.0_none_c83d871e62e81deb.manifest,430
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.ref_b77a5c561934e089_10.0.14393.0_none_8923c719586698d6.manifest,402
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.ref_b77a5c561934e089_10.0.14393.479_none_a733445f65cfdff8.manifest,407
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.resources_b77a5c561934e089_10.0.14393.0_en-us_71eb87e8a35e0402.manifest,146
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.resources_b77a5c561934e089_10.0.14393.479_en-us_8ffb052eb0c74b24.manifest,149
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.resources_b77a5c561934e089_4.0.14305.0_en-us_6aea709ff76d2d04.manifest,144
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization.xml_b03f5f7f11d50a3a_4.0.14305.0_none_f762f52e79da01a2.manifest,420
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization_b77a5c561934e089_10.0.14393.0_none_b966fcb3800d9a09.manifest,417
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization_b77a5c561934e089_10.0.14393.479_none_d77679f98d76e12b.manifest,421
.\Windows\WinSxS\Manifests,msil_system.runtime.serialization_b77a5c561934e089_4.0.14305.0_none_b265e56ad41cc30b.manifest,469
.\Windows\WinSxS\Manifests,msil_system.runtime.wind..e.ui.xaml.resources_b77a5c561934e089_4.0.14305.0_en-us_83b66523d21ef233.manifest,148
.\Windows\WinSxS\Manifests,msil_system.runtime.windowsruntime.resources_b77a5c561934e089_4.0.14305.0_en-us_63cfdefafbb22cdb.manifest,141
.\Windows\WinSxS\Manifests,msil_system.runtime.windowsruntime.ui.xaml_b77a5c561934e089_4.0.14305.0_none_500b7b902b72216e.manifest,474
.\Windows\WinSxS\Manifests,msil_system.runtime.windowsruntime_b77a5c561934e089_4.0.14305.0_none_7893a9ccc135c3e2.manifest,468
.\Windows\WinSxS\Manifests,msil_system.runtime_b03f5f7f11d50a3a_4.0.14305.0_none_e96d240d5d7d71df.manifest,410
.\Windows\WinSxS\Manifests,msil_system.security.principal_b03f5f7f11d50a3a_4.0.14305.0_none_995ce149bbe3bbd1.manifest,418
.\Windows\WinSxS\Manifests,msil_system.security.resources_b03f5f7f11d50a3a_10.0.14393.0_en-us_36e752320adde4b2.manifest,138
.\Windows\WinSxS\Manifests,msil_system.security.resources_b03f5f7f11d50a3a_4.0.14305.0_en-us_2fe63ae95eed0db4.manifest,138
.\Windows\WinSxS\Manifests,msil_system.security_b03f5f7f11d50a3a_4.0.14305.0_none_4c06f83ec27fc6ff.manifest,466
.\Windows\WinSxS\Manifests,msil_system.servicemodel.activation.resources_31bf3856ad364e35_4.0.14305.0_en-us_37559e9cc7e9c44a.manifest,128
.\Windows\WinSxS\Manifests,msil_system.servicemodel.activation_31bf3856ad364e35_4.0.14305.0_none_7c9964ce961dcb23.manifest,453
.\Windows\WinSxS\Manifests,msil_system.servicemodel.activities.resources_31bf3856ad364e35_4.0.14305.0_en-us_b66b8060417b21b1.manifest,129
.\Windows\WinSxS\Manifests,msil_system.servicemodel.activities_31bf3856ad364e35_4.0.14305.0_none_815317215eba15b4.manifest,449
.\Windows\WinSxS\Manifests,msil_system.servicemodel.channels.resources_31bf3856ad364e35_4.0.14305.0_en-us_8fcbc5f19cc1de5a.manifest,125
.\Windows\WinSxS\Manifests,msil_system.servicemodel.channels_31bf3856ad364e35_4.0.14305.0_none_321454bb71073c69.manifest,447
.\Windows\WinSxS\Manifests,msil_system.servicemodel.discovery.resources_31bf3856ad364e35_4.0.14305.0_en-us_70fc362708c8d9a6.manifest,126
.\Windows\WinSxS\Manifests,msil_system.servicemodel.discovery_31bf3856ad364e35_4.0.14305.0_none_5238458cdc02d371.manifest,449
.\Windows\WinSxS\Manifests,msil_system.servicemodel.duplex_b03f5f7f11d50a3a_4.0.14305.0_none_64c8b99dc8f1d4b9.manifest,419
.\Windows\WinSxS\Manifests,msil_system.servicemodel.http_b03f5f7f11d50a3a_4.0.14305.0_none_75a76b68feab07eb.manifest,414
.\Windows\WinSxS\Manifests,msil_system.servicemodel.install.resources_b77a5c561934e089_10.0.14393.0_en-us_f3e44834d0b71385.manifest,146
.\Windows\WinSxS\Manifests,msil_system.servicemodel.install_b77a5c561934e089_10.0.14393.0_none_22a335b9d70d90d2.manifest,432
.\Windows\WinSxS\Manifests,msil_system.servicemodel.internals.resources_31bf3856ad364e35_4.0.14305.0_en-us_479f023cca1ab3b2.manifest,128
.\Windows\WinSxS\Manifests,msil_system.servicemodel.internals_31bf3856ad364e35_4.0.14305.0_none_d56eb2bdfee7c3a5.manifest,452
.\Windows\WinSxS\Manifests,msil_system.servicemodel.nettcp_b03f5f7f11d50a3a_4.0.14305.0_none_2271396d62641e61.manifest,420
.\Windows\WinSxS\Manifests,msil_system.servicemodel.primitives_b03f5f7f11d50a3a_4.0.14305.0_none_24d50d865d7bd877.manifest,426
.\Windows\WinSxS\Manifests,msil_system.servicemodel.ref_b77a5c561934e089_10.0.14393.0_none_2366d30fb2e3724c.manifest,393
.\Windows\WinSxS\Manifests,msil_system.servicemodel.ref_b77a5c561934e089_10.0.14393.479_none_41765055c04cb96e.manifest,398
.\Windows\WinSxS\Manifests,msil_system.servicemodel.resources_b77a5c561934e089_10.0.14393.0_en-us_08bb7e069a3afa96.manifest,140
.\Windows\WinSxS\Manifests,msil_system.servicemodel.resources_b77a5c561934e089_10.0.14393.479_en-us_26cafb4ca7a441b8.manifest,144
.\Windows\WinSxS\Manifests,msil_system.servicemodel.resources_b77a5c561934e089_4.0.14305.0_en-us_01ba66bdee4a2398.manifest,138
.\Windows\WinSxS\Manifests,msil_system.servicemodel.routing.resources_31bf3856ad364e35_4.0.14305.0_en-us_fd8c4fbc44d2a9c0.manifest,127
.\Windows\WinSxS\Manifests,msil_system.servicemodel.routing_31bf3856ad364e35_4.0.14305.0_none_3ef460b7a743fbb5.manifest,450
